,Date,Open,High,Low,Close,Adj Close,Volume
169,Apr-30-2019,2937.14,2948.22,2924.11,2945.83,2945.83,3919330000
170,Apr-29-2019,2940.58,2949.52,2939.35,2943.03,2943.03,3118780000
171,Apr-26-2019,2925.81,2939.88,2917.56,2939.88,2939.88,3248500000
172,Apr-25-2019,2928.99,2933.10,2912.84,2926.17,2926.17,3425280000
173,Apr-24-2019,2934.00,2936.83,2926.05,2927.25,2927.25,3448960000
174,Apr-23-2019,2909.99,2936.31,2908.53,2933.68,2933.68,3635030000
175,Apr-22-2019,2898.78,2909.51,2896.35,2907.97,2907.97,2997950000
176,Apr-18-2019,2904.81,2908.40,2891.90,2905.03,2905.03,3506850000
177,Apr-17-2019,2916.04,2918.00,2895.45,2900.45,2900.45,3602300000
178,Apr-16-2019,2912.26,2916.06,2900.71,2907.06,2907.06,3402210000
179,Apr-15-2019,2908.32,2909.60,2896.48,2905.58,2905.58,3088330000
180,Apr-12-2019,2900.86,2910.54,2898.37,2907.41,2907.41,3688490000
181,Apr-12-2019,2900.86,2910.54,2898.37,2907.41,2907.41,3688490000
182,Apr-11-2019,2891.92,2893.42,2881.99,2888.32,2888.32,2938540000
183,Apr-10-2019,2881.37,2889.71,2879.13,2888.21,2888.21,3062380000
184,Apr-09-2019,2886.58,2886.88,2873.33,2878.20,2878.20,3007980000
185,Apr-08-2019,2888.46,2895.95,2880.78,2895.77,2895.77,3054030000
186,Apr-05-2019,2884.16,2893.24,2882.99,2892.74,2892.74,3146820000
187,Apr-04-2019,2873.99,2881.28,2867.14,2879.39,2879.39,3015180000
188,Apr-03-2019,2876.09,2885.25,2865.17,2873.40,2873.40,3550240000
189,Apr-03-2019,2876.09,2885.25,2865.17,2873.40,2873.40,3550240000
190,Apr-02-2019,2868.24,2872.90,2858.75,2867.24,2867.24,3246900000
191,Apr-01-2019,2848.63,2869.40,2848.63,2867.19,2867.19,3500760000
192,Mar-29-2019,2828.27,2836.03,2819.23,2834.40,2834.40,3740700000
193,Mar-28-2019,2809.40,2819.71,2798.77,2815.44,2815.44,3158170000
194,Mar-27-2019,2819.72,2825.56,2787.72,2805.37,2805.37,3372930000
195,Mar-26-2019,2812.66,2829.87,2803.99,2818.46,2818.46,3266050000
196,Mar-25-2019,2796.01,2809.79,2785.02,2798.36,2798.36,3376580000
197,Mar-25-2019,2796.01,2809.79,2785.02,2798.36,2798.36,3376580000
198,Mar-22-2019,2844.52,2846.16,2800.47,2800.71,2800.71,4237200000
199,Mar-21-2019,2819.72,2860.31,2817.38,2854.88,2854.88,3546800000
200,Mar-20-2019,2831.34,2843.54,2812.43,2824.23,2824.23,3771200000
201,Mar-19-2019,2840.76,2852.42,2823.27,2832.57,2832.57,3620220000
202,Mar-18-2019,2822.61,2835.41,2821.99,2832.94,2832.94,3552190000
203,Mar-15-2019,2810.79,2830.73,2810.79,2822.48,2822.48,5962730000
204,Mar-14-2019,2810.38,2815.00,2803.46,2808.48,2808.48,3469730000
205,Mar-13-2019,2799.78,2821.24,2799.78,2810.92,2810.92,3766150000
206,Mar-12-2019,2787.34,2798.32,2786.73,2791.52,2791.52,3414230000
207,Mar-11-2019,2747.61,2784.00,2747.61,2783.30,2783.30,3749030000
208,Mar-08-2019,2730.79,2744.13,2722.27,2743.07,2743.07,3423130000
209,Mar-07-2019,2766.53,2767.25,2739.09,2748.93,2748.93,3904860000
210,Mar-06-2019,2790.27,2790.27,2768.69,2771.45,2771.45,3786600000
211,Mar-05-2019,2794.41,2796.44,2782.97,2789.65,2789.65,3585690000
212,Mar-04-2019,2814.37,2816.88,2767.66,2792.81,2792.81,3919810000
213,Mar-01-2019,2798.22,2808.02,2787.38,2803.69,2803.69,3972280000
214,Feb-28-2019,2788.11,2793.73,2782.51,2784.49,2784.49,4396930000
215,Feb-27-2019,2787.50,2795.76,2775.13,2792.38,2792.38,3767130000
216,Feb-26-2019,2792.36,2803.12,2789.47,2793.90,2793.90,3645680000
217,Feb-25-2019,2804.35,2813.49,2794.99,2796.11,2796.11,3804380000
218,Feb-22-2019,2780.67,2794.20,2779.11,2792.67,2792.67,3427810000
219,Feb-21-2019,2780.24,2781.58,2764.55,2774.88,2774.88,3559710000
220,Feb-20-2019,2779.05,2789.88,2774.06,2784.70,2784.70,3835450000
221,Feb-19-2019,2769.28,2787.33,2767.29,2779.76,2779.76,3533710000
222,Feb-15-2019,2760.24,2775.66,2760.24,2775.60,2775.60,3641370000
223,Feb-14-2019,2743.50,2757.90,2731.23,2745.73,2745.73,3836700000
224,Feb-13-2019,2750.30,2761.85,2748.63,2753.03,2753.03,3670770000
225,Feb-12-2019,2722.61,2748.19,2722.61,2744.73,2744.73,3827770000
226,Feb-11-2019,2712.40,2718.05,2703.79,2709.80,2709.80,3361970000
227,Feb-08-2019,2692.36,2708.07,2681.83,2707.88,2707.88,3622330000
228,Feb-07-2019,2717.53,2719.32,2687.26,2706.05,2706.05,4099490000
229,Feb-06-2019,2735.05,2738.08,2724.15,2731.61,2731.61,3472690000
230,Feb-05-2019,2728.34,2738.98,2724.03,2737.70,2737.70,3560430000
231,Feb-04-2019,2706.49,2724.99,2698.75,2724.87,2724.87,3359840000
232,Feb-01-2019,2702.32,2716.66,2696.88,2706.53,2706.53,3759270000
233,Jan-31-2019,2685.49,2708.95,2678.65,2704.10,2704.10,4917650000
234,Jan-31-2019,2685.49,2708.95,2678.65,2704.10,2704.10,4917650000
235,Jan-30-2019,2653.62,2690.44,2648.34,2681.05,2681.05,3867810000
236,Jan-29-2019,2644.89,2650.93,2631.05,2640.00,2640.00,3504200000
237,Jan-28-2019,2644.97,2644.97,2624.06,2643.85,2643.85,3612810000
238,Jan-25-2019,2657.44,2672.38,2657.33,2664.76,2664.76,3814080000
239,Jan-24-2019,2638.84,2647.20,2627.01,2642.33,2642.33,3433250000
240,Jan-23-2019,2643.48,2653.19,2612.86,2638.70,2638.70,3335610000
241,Jan-22-2019,2657.88,2657.88,2617.27,2632.90,2632.90,3908030000
242,Jan-22-2019,2657.88,2657.88,2617.27,2632.90,2632.90,3908030000
243,Jan-18-2019,2651.27,2675.47,2647.58,2670.71,2670.71,3986730000
244,Jan-17-2019,2609.28,2645.06,2606.36,2635.96,2635.96,3772270000
245,Jan-16-2019,2614.75,2625.76,2612.68,2616.10,2616.10,3863770000
246,Jan-15-2019,2585.10,2613.08,2585.10,2610.30,2610.30,3572330000
247,Jan-14-2019,2580.31,2589.32,2570.41,2582.61,2582.61,3664450000
248,Jan-11-2019,2588.11,2596.27,2577.40,2596.26,2596.26,3434490000
249,Jan-10-2019,2573.51,2597.82,2562.02,2596.64,2596.64,3704500000
250,Jan-09-2019,2580.00,2595.32,2568.89,2584.96,2584.96,4052480000
251,Jan-08-2019,2568.11,2579.82,2547.56,2574.41,2574.41,4083030000
252,Jan-07-2019,2535.61,2566.16,2524.56,2549.69,2549.69,4104710000
253,Jan-04-2019,2474.33,2538.07,2474.33,2531.94,2531.94,4213410000
254,Jan-04-2019,2474.33,2538.07,2474.33,2531.94,2531.94,4213410000
255,Jan-03-2019,2491.92,2493.14,2443.96,2447.89,2447.89,3822860000
256,Jan-02-2019,2476.96,2519.49,2467.47,2510.03,2510.03,3733160000
257,Dec-31-2018,2498.94,2509.24,2482.82,2506.85,2506.85,3442870000
258,Dec-28-2018,2498.77,2520.27,2472.89,2485.74,2485.74,3702620000
259,Dec-27-2018,2442.50,2489.10,2397.94,2488.83,2488.83,4096610000
260,Dec-26-2018,2363.12,2467.76,2346.58,2467.70,2467.70,4233990000
261,Dec-26-2018,2363.12,2467.76,2346.58,2467.70,2467.70,4233990000
262,Dec-24-2018,2400.56,2410.34,2351.10,2351.10,2351.10,2613930000
263,Dec-21-2018,2465.38,2504.41,2408.55,2416.62,2416.62,7609010000
264,Dec-20-2018,2496.77,2509.63,2441.18,2467.42,2467.42,5585780000
265,Dec-19-2018,2547.05,2585.29,2488.96,2506.96,2506.96,5127940000
266,Dec-18-2018,2559.90,2573.99,2528.71,2546.16,2546.16,4470880000
267,Dec-17-2018,2590.75,2601.13,2530.54,2545.94,2545.94,4616350000
268,Dec-17-2018,2590.75,2601.13,2530.54,2545.94,2545.94,4616350000
269,Dec-14-2018,2629.68,2635.07,2593.84,2599.95,2599.95,4035020000
270,Dec-13-2018,2658.70,2670.19,2637.27,2650.54,2650.54,3927720000
271,Dec-12-2018,2658.23,2685.44,2650.26,2651.07,2651.07,3958890000
272,Dec-11-2018,2664.44,2674.35,2621.30,2636.78,2636.78,3905870000
273,Dec-10-2018,2630.86,2647.51,2583.23,2637.72,2637.72,4151030000
274,Dec-07-2018,2691.26,2708.54,2623.14,2633.08,2633.08,4216690000
275,Dec-06-2018,2663.51,2696.15,2621.53,2695.95,2695.95,5141470000
276,Dec-04-2018,2782.43,2785.93,2697.18,2700.06,2700.06,4499840000
277,Dec-03-2018,2790.50,2800.18,2773.38,2790.37,2790.37,4186060000
278,Nov-30-2018,2737.76,2760.88,2732.76,2760.17,2760.17,4658580000
279,Nov-29-2018,2736.97,2753.75,2722.94,2737.80,2737.80,3560770000
280,Nov-29-2018,2736.97,2753.75,2722.94,2737.80,2737.80,3560770000
281,Nov-28-2018,2691.45,2744.00,2684.38,2743.79,2743.79,3951670000
282,Nov-27-2018,2663.75,2682.53,2655.89,2682.17,2682.17,3485220000
283,Nov-26-2018,2649.97,2674.35,2649.97,2673.45,2673.45,3443950000
284,Nov-23-2018,2633.36,2647.55,2631.09,2632.56,2632.56,1651650000
285,Nov-21-2018,2657.74,2670.73,2649.82,2649.93,2649.93,3233550000
286,Nov-20-2018,2654.60,2669.44,2631.52,2641.89,2641.89,4357900000
287,Nov-20-2018,2654.60,2669.44,2631.52,2641.89,2641.89,4357900000
288,Nov-19-2018,2730.74,2733.16,2681.09,2690.73,2690.73,3772900000
289,Nov-16-2018,2718.54,2746.75,2712.16,2736.27,2736.27,3975180000
290,Nov-15-2018,2693.52,2735.38,2670.75,2730.20,2730.20,4179140000
291,Nov-14-2018,2737.90,2746.80,2685.75,2701.58,2701.58,4402370000
292,Nov-13-2018,2730.05,2754.60,2714.98,2722.18,2722.18,4091440000
293,Nov-12-2018,2773.93,2775.99,2722.00,2726.22,2726.22,3670930000
294,Nov-09-2018,2794.10,2794.10,2764.24,2781.01,2781.01,4019090000
295,Nov-08-2018,2806.38,2814.75,2794.99,2806.83,2806.83,3630490000
296,Nov-07-2018,2774.13,2815.15,2774.13,2813.89,2813.89,3914750000
297,Nov-06-2018,2738.40,2756.82,2737.08,2755.45,2755.45,3510860000
298,Nov-05-2018,2726.37,2744.27,2717.94,2738.31,2738.31,3623320000
299,Nov-02-2018,2745.45,2756.55,2700.44,2723.06,2723.06,4237930000
300,Nov-02-2018,2745.45,2756.55,2700.44,2723.06,2723.06,4237930000
301,Nov-01-2018,2717.58,2741.67,2708.85,2740.37,2740.37,4708420000
302,Oct-31-2018,2705.60,2736.69,2705.60,2711.74,2711.74,5112420000
303,Oct-30-2018,2640.68,2685.43,2635.34,2682.63,2682.63,5106380000
304,Oct-29-2018,2682.65,2706.85,2603.54,2641.25,2641.25,4673700000
305,Oct-26-2018,2667.86,2692.38,2628.16,2658.69,2658.69,4803150000
306,Oct-25-2018,2674.88,2722.70,2667.84,2705.57,2705.57,4634770000
307,Oct-24-2018,2737.87,2742.59,2651.89,2656.10,2656.10,4709310000
308,Oct-24-2018,2737.87,2742.59,2651.89,2656.10,2656.10,4709310000
309,Oct-23-2018,2721.03,2753.59,2691.43,2740.69,2740.69,4348580000
310,Oct-22-2018,2773.94,2778.94,2749.22,2755.88,2755.88,3307140000
311,Oct-19-2018,2775.66,2797.77,2760.27,2767.78,2767.78,3566490000
312,Oct-18-2018,2802.00,2806.04,2755.18,2768.78,2768.78,3616440000
313,Oct-17-2018,2811.67,2816.94,2781.81,2809.21,2809.21,3321710000
314,Oct-16-2018,2767.05,2813.46,2766.91,2809.92,2809.92,3428340000
315,Oct-15-2018,2763.83,2775.99,2749.03,2750.79,2750.79,3300140000
316,Oct-15-2018,2763.83,2775.99,2749.03,2750.79,2750.79,3300140000
317,Oct-12-2018,2770.54,2775.77,2729.44,2767.13,2767.13,3966040000
318,Oct-11-2018,2776.87,2795.14,2710.51,2728.37,2728.37,4890630000
319,Oct-10-2018,2873.90,2874.02,2784.86,2785.68,2785.68,4501250000
320,Oct-09-2018,2882.51,2894.83,2874.27,2880.34,2880.34,3520500000
321,Oct-08-2018,2877.53,2889.45,2862.08,2884.43,2884.43,3330320000
322,Oct-05-2018,2902.54,2909.64,2869.29,2885.57,2885.57,3328980000
323,Oct-04-2018,2919.35,2919.78,2883.92,2901.61,2901.61,3496860000
324,Oct-03-2018,2931.69,2939.86,2921.36,2925.51,2925.51,3598710000
325,Oct-02-2018,2923.80,2931.42,2919.37,2923.43,2923.43,3401880000
326,Oct-01-2018,2926.29,2937.06,2917.91,2924.59,2924.59,3364190000
327,Sep-28-2018,2910.03,2920.53,2907.50,2913.98,2913.98,3432300000
328,Sep-27-2018,2911.65,2927.22,2909.27,2914.00,2914.00,3060850000
329,Sep-26-2018,2916.98,2931.15,2903.28,2905.97,2905.97,3388620000
330,Sep-25-2018,2921.75,2923.95,2913.70,2915.56,2915.56,3285480000
331,Sep-24-2018,2921.83,2923.79,2912.63,2919.37,2919.37,3372210000
332,Sep-21-2018,2936.76,2940.91,2927.11,2929.67,2929.67,5607610000
333,Sep-20-2018,2919.73,2934.80,2919.73,2930.75,2930.75,3337730000
334,Sep-19-2018,2906.60,2912.36,2903.82,2907.95,2907.95,3280020000
335,Sep-18-2018,2890.74,2911.17,2890.43,2904.31,2904.31,3074610000
336,Sep-17-2018,2903.83,2904.65,2886.16,2888.80,2888.80,2947760000
337,Sep-14-2018,2906.38,2908.30,2895.77,2904.98,2904.98,3149800000
338,Sep-13-2018,2896.85,2906.76,2896.39,2904.18,2904.18,3254930000
339,Sep-12-2018,2888.29,2894.65,2879.20,2888.92,2888.92,3264930000
