,Date,Open,High,Low,Close,Adj Close,Volume
266,Nov-29-2018,122.44,123.12,121.40,121.48,115.92,5200100
267,Nov-29-2018,122.44,123.12,121.40,121.48,115.92,5200100
268,Nov-28-2018,121.01,123.09,120.22,123.00,117.37,5104500
269,Nov-27-2018,118.38,120.04,118.37,120.03,114.54,4903800
270,Nov-26-2018,118.37,120.25,118.06,119.56,114.09,5011100
271,Nov-23-2018,118.09,118.34,116.91,117.19,111.83,2334700
272,Nov-21-2018,117.61,119.51,117.39,118.57,113.14,5335800
273,Nov-20-2018,118.49,119.49,116.70,117.20,111.84,6233800
274,Nov-19-2018,121.63,122.18,119.77,120.31,114.80,4131200
275,Nov-16-2018,120.89,121.85,120.54,121.57,116.01,4076300
276,Nov-15-2018,119.66,121.44,119.51,121.44,115.88,5207900
277,Nov-14-2018,121.11,121.93,119.77,120.20,114.70,4762300
278,Nov-13-2018,121.19,122.25,119.90,120.84,115.31,4084400
279,Nov-12-2018,123.50,123.57,120.65,120.90,115.37,5379100
280,Nov-09-2018,123.61,124.57,121.96,123.54,117.89,6961800
281,Nov-08-2018,122.66,124.40,122.63,123.38,117.73,10396400
282,Nov-07-2018,123.79,125.06,122.33,124.84,117.63,12382700
283,Nov-06-2018,120.70,123.81,120.31,123.12,116.01,9597400
284,Nov-05-2018,116.10,120.77,116.00,120.06,113.12,9144600
285,Nov-02-2018,117.51,117.75,114.54,115.67,108.99,10592700
286,Nov-02-2018,117.51,117.75,114.54,115.67,108.99,10592700
287,Nov-01-2018,115.50,117.00,115.11,116.83,110.08,13626700
288,Oct-31-2018,116.49,116.50,114.09,115.43,108.76,21645000
289,Oct-30-2018,120.48,121.50,115.15,115.40,108.73,21458600
290,Oct-29-2018,119.34,123.95,118.30,119.64,112.73,20450400
291,Oct-26-2018,125.21,125.78,123.71,124.79,117.58,8767000
292,Oct-25-2018,127.25,127.79,125.14,126.45,119.15,10304300
293,Oct-24-2018,131.17,131.69,127.00,127.21,119.86,5710300
294,Oct-23-2018,129.02,131.90,128.41,131.21,123.63,6463600
295,Oct-22-2018,129.58,130.44,128.40,130.02,122.51,5719500
296,Oct-19-2018,130.65,131.89,127.96,129.10,121.64,7791600
297,Oct-18-2018,132.73,133.40,130.04,130.55,123.01,10011700
298,Oct-17-2018,135.89,137.15,133.42,134.05,126.31,19464000
299,Oct-16-2018,142.93,145.45,141.58,145.12,136.74,8695500
300,Oct-15-2018,140.38,142.26,140.14,141.13,132.98,4965500
301,Oct-12-2018,141.12,141.54,139.08,140.85,132.71,6563400
302,Oct-11-2018,142.62,144.19,138.78,139.02,130.99,8710500
303,Oct-10-2018,147.50,147.69,142.50,142.69,134.45,5547700
304,Oct-09-2018,148.08,148.36,146.93,147.24,138.73,3642400
305,Oct-08-2018,148.50,149.07,147.18,148.39,139.82,3239300
306,Oct-05-2018,150.90,151.79,147.87,149.03,140.42,4602200
307,Oct-04-2018,151.69,152.80,150.36,151.31,142.57,4237900
308,Oct-03-2018,154.00,154.36,152.80,153.22,144.37,3315300
309,Oct-02-2018,152.99,153.84,152.50,153.75,144.87,3029900
310,Oct-01-2018,151.71,153.42,151.71,153.00,144.16,3757400
311,Sep-28-2018,151.16,151.63,150.79,151.21,142.47,3305800
312,Sep-27-2018,152.01,152.39,151.16,151.50,142.75,3477600
313,Sep-26-2018,152.40,153.35,151.34,151.61,142.85,7401900
314,Sep-25-2018,149.91,150.41,148.36,148.91,140.31,4397500
315,Sep-24-2018,151.10,151.20,149.46,150.03,141.36,4265000
316,Sep-21-2018,151.48,152.60,150.74,151.35,142.61,19947500
317,Sep-20-2018,149.58,151.38,149.44,151.15,142.42,5952200
318,Sep-19-2018,148.63,149.96,148.23,149.06,140.45,4246200
319,Sep-18-2018,147.76,148.99,147.47,148.56,139.98,3629400
320,Sep-17-2018,148.44,149.07,147.77,147.94,139.39,3551900
321,Sep-14-2018,148.85,149.30,147.78,148.33,139.76,3452100
322,Sep-13-2018,147.35,149.00,147.12,148.95,140.35,5346500
323,Sep-12-2018,146.37,147.98,146.03,146.57,138.10,4506700
324,Sep-11-2018,146.00,146.99,145.25,146.49,138.03,3374700
325,Sep-10-2018,146.60,147.30,145.56,145.65,137.24,3618300
326,Sep-10-2018,146.60,147.30,145.56,145.65,137.24,3618300
327,Sep-07-2018,145.94,146.50,145.12,145.45,137.05,4693100
328,Sep-06-2018,146.88,147.66,145.54,146.39,137.93,4248800
329,Sep-05-2018,145.19,146.75,145.05,146.66,138.19,3126500
330,Sep-04-2018,145.98,146.19,144.81,145.68,137.26,3326200
331,Aug-31-2018,145.72,146.78,145.54,146.48,138.02,3488500
332,Aug-30-2018,147.03,147.30,145.25,145.93,137.50,3340400
333,Aug-29-2018,146.87,147.93,146.60,147.54,139.02,3153800
334,Aug-28-2018,146.95,146.99,146.19,146.59,138.12,2455300
335,Aug-27-2018,146.94,147.62,146.52,146.69,138.22,3491600
336,Aug-24-2018,145.46,146.09,144.87,146.04,137.60,2776600
337,Aug-23-2018,145.04,145.52,144.75,145.37,136.97,2220400
338,Aug-22-2018,146.01,146.16,145.19,145.24,136.85,2389000
339,Aug-21-2018,147.00,147.12,145.89,145.97,137.54,3106900
340,Aug-20-2018,146.37,147.16,146.15,146.51,138.05,2499700
341,Aug-17-2018,144.79,146.39,144.69,146.06,137.62,2678600
342,Aug-16-2018,144.37,145.68,144.37,145.34,136.94,5250700
343,Aug-15-2018,142.55,144.00,142.00,143.91,135.60,4241500
344,Aug-14-2018,143.00,143.82,142.93,143.36,135.08,2860000
345,Aug-14-2018,143.00,143.82,142.93,143.36,135.08,2860000
346,Aug-13-2018,144.15,144.30,142.53,142.71,134.47,2858500
347,Aug-10-2018,144.50,145.07,143.88,144.48,136.13,3003100
348,Aug-09-2018,145.53,145.94,144.73,144.77,136.41,3093500
349,Aug-08-2018,147.33,147.43,146.24,146.89,136.93,3581100
350,Aug-07-2018,146.65,147.64,146.35,147.01,137.04,3508800
351,Aug-06-2018,146.95,147.20,145.57,146.03,136.12,3913700
352,Aug-03-2018,143.24,147.92,143.00,147.70,137.68,8053600
353,Aug-02-2018,142.86,143.36,142.33,142.96,133.26,3841400
354,Aug-01-2018,144.76,145.19,143.34,143.50,133.77,3388400
355,Jul-31-2018,145.74,145.80,144.16,144.93,135.10,5474200
356,Jul-30-2018,144.80,146.24,144.69,145.49,135.62,3608200
357,Jul-27-2018,146.89,147.14,144.66,145.15,135.30,3749300
358,Jul-26-2018,147.43,149.27,146.63,146.71,136.76,4778000
359,Jul-25-2018,146.01,146.65,145.50,146.62,136.67,3630900
360,Jul-24-2018,146.70,147.04,145.92,146.38,136.45,3891600
361,Jul-23-2018,146.35,146.70,145.01,145.70,135.82,3897900
362,Jul-20-2018,148.58,148.86,146.26,146.35,136.42,6414600
363,Jul-19-2018,147.85,150.54,147.25,149.24,139.12,14655800
364,Jul-18-2018,143.51,144.80,142.74,144.52,134.72,6935300
365,Jul-18-2018,143.51,144.80,142.74,144.52,134.72,6935300
366,Jul-17-2018,144.75,145.00,143.34,143.49,133.76,5096700
367,Jul-16-2018,145.67,145.79,144.21,145.46,135.59,3468800
368,Jul-13-2018,146.45,146.98,145.80,145.90,136.00,3062600
369,Jul-12-2018,145.85,146.83,145.74,146.45,136.51,3119500
370,Jul-11-2018,144.00,146.19,144.00,144.94,135.11,3526600
371,Jul-10-2018,144.51,145.59,144.26,144.71,134.89,3777000
372,Jul-09-2018,142.59,144.72,142.47,144.39,134.59,3904700
373,Jul-06-2018,141.53,142.94,141.17,142.48,132.81,2849000
374,Jul-05-2018,140.48,141.43,139.93,141.43,131.84,3744700
375,Jul-03-2018,140.65,140.94,139.37,139.57,130.10,1963200
376,Jul-02-2018,138.28,140.22,138.20,139.86,130.37,3405400
377,Jun-29-2018,140.32,141.36,139.61,139.70,130.22,3710100
378,Jun-28-2018,138.10,140.54,137.95,140.04,130.54,4523700
379,Jun-27-2018,139.11,139.78,137.45,137.48,128.15,4101800
380,Jun-26-2018,139.36,139.85,138.33,139.08,129.64,4139500
381,Jun-25-2018,140.40,140.40,138.28,138.79,129.37,8937100
382,Jun-22-2018,141.64,141.81,140.78,141.28,131.70,5611300
